binned_lat,binned_lon,type,subtype,count
41.82,-87.65,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.82,-87.65,HAZARD,HAZARD_WEATHER,1
41.82,-87.65,JAM,JAM_MODERATE_TRAFFIC,1
41.97,-87.74,HAZARD,HAZARD_WEATHER_FLOOD,1
41.97,-87.74,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.97,-87.73,ACCIDENT,ACCIDENT_MAJOR,1
41.97,-87.73,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.82,-87.67,JAM,JAM_MODERATE_TRAFFIC,1
41.82,-87.66,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.82,-87.66,HAZARD,HAZARD_WEATHER,1
41.82,-87.66,HAZARD,HAZARD_WEATHER_FOG,1
41.82,-87.66,ROAD_CLOSED,ROAD_CLOSED_EVENT,1
41.97,-87.73,HAZARD,HAZARD_WEATHER,1
41.94,-87.68,ACCIDENT,ACCIDENT_MINOR,1
41.94,-87.68,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.69,-87.65,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.69,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.69,-87.65,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.69,-87.65,JAM,JAM_STAND_STILL_TRAFFIC,1
41.89,-87.74,ACCIDENT,ACCIDENT_MINOR,1
41.89,-87.74,JAM,JAM_MODERATE_TRAFFIC,1
41.89,-87.73,ACCIDENT,ACCIDENT_MINOR,1
41.72,-87.63,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.97,-87.73,HAZARD,HAZARD_WEATHER_FOG,1
41.67,-87.6,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.82,-87.68,HAZARD,HAZARD_WEATHER,1
41.82,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,1
41.82,-87.68,JAM,JAM_MODERATE_TRAFFIC,1
41.82,-87.67,ACCIDENT,ACCIDENT_MAJOR,1
41.82,-87.72,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.75,-87.75,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.82,-87.69,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,1
41.82,-87.69,HAZARD,HAZARD_WEATHER_FLOOD,1
41.82,-87.68,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.67,-87.59,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.97,-87.73,ROAD_CLOSED,ROAD_CLOSED_HAZARD,1
41.97,-87.72,ACCIDENT,ACCIDENT_MAJOR,1
41.97,-87.72,ACCIDENT,ACCIDENT_MINOR,1
41.82,-87.69,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.74,-87.57,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.74,-87.57,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.74,-87.57,HAZARD,HAZARD_WEATHER_FLOOD,1
41.74,-87.57,HAZARD,HAZARD_WEATHER_FOG,1
41.89,-87.72,ACCIDENT,ACCIDENT_MINOR,1
41.89,-87.72,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.89,-87.72,JAM,JAM_MODERATE_TRAFFIC,1
41.89,-87.71,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.94,-87.7,HAZARD,HAZARD_WEATHER_FLOOD,1
41.94,-87.68,ACCIDENT,ACCIDENT_MAJOR,1
41.89,-87.73,HAZARD,HAZARD_ON_ROAD_ICE,1
41.89,-87.73,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.97,-87.71,ACCIDENT,ACCIDENT_MAJOR,1
41.97,-87.71,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.97,-87.71,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.97,-87.7,HAZARD,HAZARD_ON_ROAD_ICE,1
41.82,-87.7,ACCIDENT,ACCIDENT_MAJOR,1
41.82,-87.7,ACCIDENT,ACCIDENT_MINOR,1
41.82,-87.7,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.82,-87.7,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.82,-87.7,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.82,-87.7,HAZARD,HAZARD_WEATHER_FOG,1
41.97,-87.68,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.82,-87.74,HAZARD,HAZARD_ON_SHOULDER,1
41.82,-87.74,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,1
41.82,-87.71,HAZARD,HAZARD_ON_ROAD_ROAD_KILL,1
41.82,-87.71,HAZARD,HAZARD_WEATHER_FOG,1
41.67,-87.61,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.67,-87.61,HAZARD,HAZARD_ON_SHOULDER,1
41.67,-87.61,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.67,-87.61,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.75,-87.74,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.75,-87.73,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.75,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.82,-87.72,HAZARD,HAZARD_ON_ROAD_ICE,1
41.82,-87.72,HAZARD,HAZARD_ON_SHOULDER,1
41.74,-87.57,JAM,JAM_STAND_STILL_TRAFFIC,1
41.89,-87.69,ACCIDENT,ACCIDENT_MINOR,1
41.94,-87.71,HAZARD,HAZARD_WEATHER_FLOOD,1
41.94,-87.7,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.89,-87.69,HAZARD,HAZARD_ON_ROAD_ICE,1
41.89,-87.69,HAZARD,HAZARD_ON_ROAD_ROAD_KILL,1
41.72,-87.65,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.72,-87.65,HAZARD,HAZARD_ON_ROAD_ICE,1
41.72,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.72,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.72,-87.65,HAZARD,HAZARD_WEATHER,1
41.72,-87.65,HAZARD,HAZARD_WEATHER_FLOOD,1
41.72,-87.65,HAZARD,HAZARD_WEATHER_FOG,1
41.89,-87.67,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.75,-87.74,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.67,-87.61,ROAD_CLOSED,ROAD_CLOSED_EVENT,1
41.97,-87.68,ACCIDENT,ACCIDENT_MAJOR,1
41.97,-87.68,ACCIDENT,ACCIDENT_MINOR,1
41.81,-87.59,HAZARD,HAZARD_WEATHER_FLOOD,1
41.82,-87.74,HAZARD,HAZARD_WEATHER_FOG,1
41.82,-87.73,HAZARD,HAZARD_ON_ROAD_ICE,1
41.82,-87.75,HAZARD,HAZARD_WEATHER,1
41.82,-87.75,HAZARD,HAZARD_WEATHER_FLOOD,1
41.97,-87.68,HAZARD,HAZARD_WEATHER_FOG,1
41.97,-87.67,ACCIDENT,ACCIDENT_MINOR,1
41.97,-87.67,HAZARD,HAZARD_ON_ROAD_ICE,1
41.81,-87.59,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.81,-87.59,ROAD_CLOSED,ROAD_CLOSED_EVENT,1
41.75,-87.73,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.75,-87.72,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.82,-87.73,HAZARD,HAZARD_ON_SHOULDER,1
41.69,-87.62,HAZARD,HAZARD_WEATHER_FOG,1
41.69,-87.62,JAM,JAM_HEAVY_TRAFFIC,1
41.94,-87.71,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.69,-87.62,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.72,-87.65,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.72,-87.65,JAM,JAM_MODERATE_TRAFFIC,1
41.89,-87.69,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.89,-87.69,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.89,-87.68,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.89,-87.68,HAZARD,HAZARD_ON_ROAD_ICE,1
41.69,-87.62,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1
41.72,-87.66,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.75,-87.71,ACCIDENT,ACCIDENT_MAJOR,1
41.97,-87.67,HAZARD,HAZARD_WEATHER_FLOOD,1
41.97,-87.67,HAZARD,HAZARD_WEATHER_FOG,1
41.97,-87.67,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.67,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.67,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.67,-87.62,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.94,-87.72,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.94,-87.72,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.94,-87.72,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,1
41.89,-87.68,HAZARD,HAZARD_ON_ROAD_ROAD_KILL,1
41.72,-87.68,JAM,JAM_MODERATE_TRAFFIC,1
41.81,-87.61,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.81,-87.61,HAZARD,HAZARD_WEATHER_FLOOD,1
41.81,-87.61,JAM,JAM_HEAVY_TRAFFIC,1
41.81,-87.6,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.81,-87.62,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.81,-87.62,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.81,-87.62,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.75,-87.72,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.69,-87.63,ACCIDENT,ACCIDENT_MAJOR,1
41.69,-87.62,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.69,-87.62,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.98,-87.9,ACCIDENT,ACCIDENT_MINOR,1
41.98,-87.9,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.98,-87.9,HAZARD,HAZARD_ON_ROAD_ICE,1
41.81,-87.67,JAM,JAM_MODERATE_TRAFFIC,1
41.81,-87.66,ACCIDENT,ACCIDENT_MINOR,1
41.81,-87.62,HAZARD,HAZARD_WEATHER,1
41.81,-87.62,JAM,JAM_HEAVY_TRAFFIC,1
41.81,-87.64,HAZARD,HAZARD_ON_ROAD_ICE,1
41.81,-87.64,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,1
41.97,-87.65,ACCIDENT,ACCIDENT_MAJOR,1
41.97,-87.65,JAM,JAM_MODERATE_TRAFFIC,1
41.97,-87.65,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.75,-87.69,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.81,-87.65,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.69,-87.61,HAZARD,HAZARD_WEATHER,1
41.94,-87.73,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.72,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.72,-87.65,ACCIDENT,ACCIDENT_MAJOR,1
41.89,-87.66,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,1
41.89,-87.66,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.89,-87.65,HAZARD,HAZARD_ON_ROAD_ICE,1
41.94,-87.73,HAZARD,HAZARD_ON_ROAD_ICE,1
41.69,-87.62,JAM,JAM_STAND_STILL_TRAFFIC,1
41.89,-87.67,HAZARD,HAZARD_WEATHER,1
41.89,-87.67,ROAD_CLOSED,ROAD_CLOSED_EVENT,1
41.72,-87.67,HAZARD,HAZARD_WEATHER_FOG,1
41.72,-87.67,JAM,JAM_MODERATE_TRAFFIC,1
41.81,-87.65,HAZARD,HAZARD_WEATHER_FLOOD,1
41.81,-87.66,HAZARD,HAZARD_WEATHER_FLOOD,1
41.75,-87.71,HAZARD,HAZARD_WEATHER,1
41.75,-87.7,HAZARD,HAZARD_WEATHER_FOG,1
41.98,-87.91,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.81,-87.71,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.81,-87.71,HAZARD,HAZARD_WEATHER_FOG,1
41.81,-87.71,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.98,-87.86,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.81,-87.66,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.98,-87.89,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.98,-87.89,HAZARD,HAZARD_WEATHER_FLOOD,1
41.98,-87.88,ACCIDENT,ACCIDENT_MINOR,1
41.81,-87.69,HAZARD,HAZARD_ON_ROAD_ICE,1
41.81,-87.69,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.81,-87.68,ACCIDENT,ACCIDENT_MINOR,1
41.81,-87.68,HAZARD,HAZARD_ON_ROAD,1
41.81,-87.68,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.81,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,1
41.81,-87.7,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.72,-87.67,ACCIDENT,ACCIDENT_MAJOR,1
41.94,-87.75,HAZARD,HAZARD_WEATHER_FOG,1
41.94,-87.75,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.94,-87.74,ACCIDENT,ACCIDENT_MAJOR,1
41.94,-87.74,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.89,-87.64,HAZARD,HAZARD_WEATHER_FOG,1
41.89,-87.65,HAZARD,HAZARD_WEATHER_FOG,1
41.72,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,1
41.9,-87.79,ACCIDENT,ACCIDENT_MINOR,1
41.81,-87.7,HAZARD,HAZARD_WEATHER,1
41.81,-87.7,JAM,JAM_MODERATE_TRAFFIC,1
41.98,-87.88,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.98,-87.88,HAZARD,HAZARD_WEATHER_FLOOD,1
41.98,-87.88,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.98,-87.88,JAM,JAM_MODERATE_TRAFFIC,1
41.81,-87.72,HAZARD,HAZARD_WEATHER,1
41.81,-87.71,ACCIDENT,ACCIDENT_MINOR,1
41.75,-87.69,JAM,JAM_MODERATE_TRAFFIC,1
41.98,-87.86,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.67,-87.66,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.67,-87.66,HAZARD,HAZARD_WEATHER,1
41.67,-87.66,HAZARD,HAZARD_WEATHER_FLOOD,1
41.67,-87.65,HAZARD,HAZARD_ON_ROAD,1
41.67,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.67,-87.65,HAZARD,HAZARD_WEATHER_FLOOD,1
41.81,-87.72,ACCIDENT,ACCIDENT_MAJOR,1
41.81,-87.72,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.81,-87.7,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1
41.71,-87.57,JAM,JAM_HEAVY_TRAFFIC,1
41.71,-87.57,JAM,JAM_STAND_STILL_TRAFFIC,1
41.71,-87.56,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1
41.71,-87.56,JAM,JAM_HEAVY_TRAFFIC,1
41.72,-87.69,ACCIDENT,ACCIDENT_MAJOR,1
41.81,-87.76,HAZARD,HAZARD_ON_SHOULDER,1
41.98,-87.85,HAZARD,HAZARD_WEATHER,1
41.98,-87.84,HAZARD,HAZARD_ON_SHOULDER,1
41.98,-87.84,HAZARD,HAZARD_WEATHER_FLOOD,1
41.98,-87.84,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.81,-87.77,JAM,JAM_MODERATE_TRAFFIC,1
41.75,-87.68,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.75,-87.68,HAZARD,HAZARD_WEATHER,1
41.75,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,1
41.81,-87.74,HAZARD,HAZARD_WEATHER_FOG,1
41.67,-87.65,JAM,JAM_STAND_STILL_TRAFFIC,1
41.67,-87.64,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.98,-87.86,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.98,-87.85,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.81,-87.75,HAZARD,HAZARD_ON_SHOULDER,1
41.81,-87.75,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.9,-87.79,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.89,-87.62,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.89,-87.61,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.89,-87.61,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.89,-87.61,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.94,-87.76,JAM,JAM_MODERATE_TRAFFIC,1
41.94,-87.76,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.94,-87.75,ACCIDENT,ACCIDENT_MAJOR,1
41.72,-87.69,HAZARD,HAZARD_ON_ROAD,1
41.72,-87.69,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.72,-87.69,HAZARD,HAZARD_WEATHER,1
41.72,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,1
41.9,-87.77,ACCIDENT,ACCIDENT_MINOR,1
41.75,-87.67,HAZARD,HAZARD_WEATHER_FLOOD,1
41.75,-87.67,JAM,JAM_MODERATE_TRAFFIC,1
41.81,-87.76,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.98,-87.83,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.98,-87.82,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.8,-87.61,ACCIDENT,ACCIDENT_MINOR,1
41.8,-87.61,HAZARD,HAZARD_WEATHER,1
41.8,-87.61,HAZARD,HAZARD_WEATHER_FOG,1
41.75,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.75,-87.67,HAZARD,HAZARD_ON_ROAD_ROAD_KILL,1
41.67,-87.69,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.67,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,1
41.67,-87.68,HAZARD,HAZARD_ON_ROAD,1
41.67,-87.68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1
41.67,-87.68,JAM,JAM_HEAVY_TRAFFIC,1
41.67,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,1
41.8,-87.59,JAM,JAM_MODERATE_TRAFFIC,1
41.81,-87.77,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.75,-87.67,HAZARD,HAZARD_WEATHER,1
41.94,-87.76,ACCIDENT,ACCIDENT_MINOR,1
41.94,-87.76,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.94,-87.76,HAZARD,HAZARD_ON_ROAD_ICE,1
41.69,-87.6,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.69,-87.6,HAZARD,HAZARD_ON_SHOULDER,1
41.69,-87.6,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.9,-87.8,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.9,-87.8,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.9,-87.8,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.8,-87.6,HAZARD,HAZARD_WEATHER_FOG,1
41.8,-87.6,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.8,-87.6,JAM,JAM_MODERATE_TRAFFIC,1
41.67,-87.67,HAZARD,HAZARD_WEATHER,1
41.67,-87.67,HAZARD,HAZARD_WEATHER_FLOOD,1
41.67,-87.67,JAM,JAM_HEAVY_TRAFFIC,1
41.98,-87.83,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.75,-87.65,ACCIDENT,ACCIDENT_MINOR,1
41.75,-87.65,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.8,-87.65,HAZARD,HAZARD_WEATHER_FLOOD,1
41.8,-87.6,ACCIDENT,ACCIDENT_MAJOR,1
41.8,-87.63,JAM,JAM_MODERATE_TRAFFIC,1
41.8,-87.62,ACCIDENT,ACCIDENT_MAJOR,1
41.8,-87.62,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.8,-87.62,HAZARD,HAZARD_WEATHER_FOG,1
41.8,-87.61,ACCIDENT,ACCIDENT_MAJOR,1
41.66,-87.57,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1
41.66,-87.56,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.66,-87.56,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.66,-87.56,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.8,-87.64,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.8,-87.63,ACCIDENT,ACCIDENT_MAJOR,1
41.8,-87.63,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.9,-87.76,ACCIDENT,ACCIDENT_MAJOR,1
41.94,-87.77,ACCIDENT,ACCIDENT_MINOR,1
41.9,-87.78,ACCIDENT,ACCIDENT_MAJOR,1
41.9,-87.78,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1
41.9,-87.78,HAZARD,HAZARD_WEATHER,1
41.9,-87.74,HAZARD,HAZARD_WEATHER_FLOOD,1
41.8,-87.63,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.8,-87.63,HAZARD,HAZARD_WEATHER,1
41.66,-87.56,HAZARD,HAZARD_WEATHER,1
41.66,-87.56,HAZARD,HAZARD_WEATHER_FOG,1
41.67,-87.72,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.67,-87.69,HAZARD,HAZARD_ON_ROAD,1
41.98,-87.81,HAZARD,HAZARD_ON_ROAD_ICE,1
41.98,-87.81,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.98,-87.81,HAZARD,HAZARD_ON_SHOULDER,1
41.98,-87.81,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.9,-87.71,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.98,-87.81,HAZARD,HAZARD_WEATHER_HAIL,1
41.98,-87.81,ROAD_CLOSED,ROAD_CLOSED_EVENT,1
41.98,-87.8,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,1
41.98,-87.8,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,1
41.66,-87.59,HAZARD,HAZARD_ON_ROAD_ICE,1
41.8,-87.65,ACCIDENT,ACCIDENT_MAJOR,1
41.8,-87.65,ACCIDENT,ACCIDENT_MINOR,1
41.8,-87.65,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.8,-87.65,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.75,-87.66,ACCIDENT,ACCIDENT_MAJOR,1
41.75,-87.66,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.8,-87.67,HAZARD,HAZARD_WEATHER_FLOOD,1
41.8,-87.63,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.9,-87.77,HAZARD,HAZARD_ON_ROAD_ICE,1
41.9,-87.77,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.8,-87.7,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,1
41.8,-87.73,HAZARD,HAZARD_WEATHER_FLOOD,1
41.66,-87.59,HAZARD,HAZARD_WEATHER_HAIL,1
41.98,-87.8,HAZARD,HAZARD_WEATHER_FLOOD,1
41.8,-87.68,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.8,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,1
41.8,-87.67,HAZARD,HAZARD_ON_ROAD_ICE,1
41.8,-87.7,HAZARD,HAZARD_WEATHER,1
41.8,-87.64,HAZARD,HAZARD_ON_ROAD_ICE,1
41.9,-87.73,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.94,-87.8,HAZARD,HAZARD_WEATHER_FOG,1
41.94,-87.79,HAZARD,HAZARD_ON_ROAD_ICE,1
41.94,-87.79,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,1
41.9,-87.74,ACCIDENT,ACCIDENT_MINOR,1
41.71,-87.59,HAZARD,HAZARD_WEATHER_FLOOD,1
41.71,-87.58,HAZARD,HAZARD_ON_ROAD,1
41.9,-87.72,ACCIDENT,ACCIDENT_MAJOR,1
41.9,-87.72,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.9,-87.72,HAZARD,HAZARD_ON_ROAD_ROAD_KILL,1
41.69,-87.56,HAZARD,HAZARD_WEATHER_FLOOD,1
41.69,-87.56,HAZARD,HAZARD_WEATHER_FOG,1
41.94,-87.81,HAZARD,HAZARD_WEATHER_FOG,1
41.94,-87.8,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.94,-87.8,HAZARD,HAZARD_WEATHER,1
41.71,-87.57,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.71,-87.57,HAZARD,HAZARD_WEATHER,1
41.8,-87.69,HAZARD,HAZARD_ON_ROAD_ICE,1
41.8,-87.69,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1
41.98,-87.78,ACCIDENT,ACCIDENT_MINOR,1
41.8,-87.71,ACCIDENT,ACCIDENT_MINOR,1
41.8,-87.71,HAZARD,HAZARD_ON_ROAD_OBJECT,1
41.8,-87.7,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.69,-87.56,HAZARD,HAZARD_ON_ROAD,1
41.69,-87.56,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
41.69,-87.56,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,1
41.9,-87.71,HAZARD,HAZARD_WEATHER_FOG,1
41.9,-87.7,ACCIDENT,ACCIDENT_MINOR,1
41.8,-87.72,HAZARD,HAZARD_WEATHER,1
41.66,-87.6,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,1
41.66,-87.6,ROAD_CLOSED,ROAD_CLOSED_EVENT,1
41.66,-87.59,ACCIDENT,ACCIDENT_MINOR,1
41.98,-87.78,HAZARD,HAZARD_WEATHER,1
41.98,-87.77,ACCIDENT,ACCIDENT_MAJOR,1
41.98,-87.77,ACCIDENT,ACCIDENT_MINOR,1
41.75,-87.64,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,1
